"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042327","positive regulation of phosphorylation","47/516","108/1987",3.529847305866e-05,0.00055492503510521,0.000422360515747519,"Fpr2/Tlr4/Slc11a1/Chi3l1/App/Clec4n/Flot1/Plaur/Ltf/Anxa2/Xbp1/Tirap/Mmp9/Socs1/Adam8/Il1rn/Txn1/Ceacam1/Gab1/Ralb/Peli2/Pik3r6/Camp/Icam1/Parp9/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Igtp/Thbs1/Ifng/C3/Pak1/Zeb2/Parp14/Adtrp/Kit/P2ry1/Fgd4/Cdkn1a/Csf1r/Bmp2/Dab2",47
"GO:0010562","positive regulation of phosphorus metabolic process","49/516","114/1987",3.56323594444235e-05,0.00055492503510521,0.000422360515747519,"Fpr2/Tlr4/Slc11a1/Chi3l1/App/Clec4n/Flot1/Plaur/Ltf/Anxa2/Pirb/Xbp1/Tirap/Mmp9/Socs1/Adam8/Il1rn/Txn1/Ceacam1/Gab1/Ralb/Peli2/Pik3r6/Camp/Icam1/Parp9/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Igtp/Thbs1/Ifng/C3/Pak1/Zeb2/Parp14/Adtrp/Kit/Pid1/P2ry1/Fgd4/Cdkn1a/Csf1r/Bmp2/Dab2",49
"GO:0045937","positive regulation of phosphate metabolic process","49/516","114/1987",3.56323594444235e-05,0.00055492503510521,0.000422360515747519,"Fpr2/Tlr4/Slc11a1/Chi3l1/App/Clec4n/Flot1/Plaur/Ltf/Anxa2/Pirb/Xbp1/Tirap/Mmp9/Socs1/Adam8/Il1rn/Txn1/Ceacam1/Gab1/Ralb/Peli2/Pik3r6/Camp/Icam1/Parp9/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Igtp/Thbs1/Ifng/C3/Pak1/Zeb2/Parp14/Adtrp/Kit/Pid1/P2ry1/Fgd4/Cdkn1a/Csf1r/Bmp2/Dab2",49
"GO:0001562","response to protozoan","15/516","22/1987",3.61202761209583e-05,0.00055492503510521,0.000422360515747519,"Ier3/Slc11a1/Bcl3/Myd88/Gbp2/Gbp2b/Irgm2/Gbp7/Igtp/Batf2/Ifng/Gbp3/Gbp6/Iigp1/Gbp8",15
"GO:0021782","glial cell development","15/516","22/1987",3.61202761209583e-05,0.00055492503510521,0.000422360515747519,"S100a9/Tlr4/Tlr2/S100a8/App/C5ar1/Itgam/B4galt6/Grn/Id2/Tcf7l2/Ifng/Zeb2/Vim/Csf1r",15
"GO:0050829","defense response to Gram-negative bacterium","15/516","22/1987",3.61202761209583e-05,0.00055492503510521,0.000422360515747519,"Tlr4/Slc11a1/Trem1/App/Ltf/Trem3/Camp/Irgm2/Irgm1/Casp1/Igtp/Nod1/Lbp/Iigp1/Mpeg1",15
"GO:0060760","positive regulation of response to cytokine stimulus","15/516","22/1987",3.61202761209583e-05,0.00055492503510521,0.000422360515747519,"Mmp8/Cd300lf/Tlr4/Tlr2/Casp4/Zbp1/Ifih1/Rbm47/Parp9/Irgm2/Irgm1/Casp1/Igtp/Parp14/Irf7",15
"GO:0030522","intracellular receptor signaling pathway","32/516","65/1987",3.62166618016281e-05,0.00055492503510521,0.000422360515747519,"Tlr4/Slc15a3/Flot1/Tirap/Lamp2/Myd88/Casp4/Tlr13/Ifih1/Fabp5/Dhx58/Mefv/Gbp2/Irgm2/Irgm1/Igtp/Ctbp2/Nod1/Pak1/Oasl1/Irf1/Irf7/Trim30a/Nlrx1/Eif2ak2/Klf9/Treml4/Ddx60/Oas3/Bmp2/Trim25/Dab2",32
"GO:0010646","regulation of cell communication","161/516","488/1987",3.86673626477185e-05,0.000588603186970827,0.000447993386300365,"Fpr2/Mmp8/Anxa1/Olfm4/Cd177/Lrg1/Plscr1/Gpr27/S100a9/Il1r2/Ier3/Cd300lf/Tlr4/Slc15a3/Cd14/Tlr2/Chi3l1/S100a8/App/C5ar1/Socs3/Dusp16/Adgrg3/Clec4n/Flot1/Tgm2/Plaur/Ltf/Ltbr/Pirb/Ccr1/Igfbp6/Lgals3/Id1/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/Acod1/Lamp2/Socs1/Adam8/Jun/Fam20c/Bcl3/Glipr2/Spi1/Myd88/Casp4/Ffar2/Zbp1/Irak3/Mmp14/Il1rn/Tlr13/Bak1/Sap30/Ceacam1/Gab1/G0s2/Gpat3/Nupr1/Ralb/Peli2/Cyfip1/Reck/Tspo/F10/Ctnnbip1/Lmnb1/Pik3r6/Bst1/Ywhab/Ptpre/Rbm47/Fabp5/Gpr35/Dhx58/Icam1/Cyba/Vsir/Parp9/Mefv/Gbp2/Cd44/Samhd1/Irgm2/Smpdl3b/Lims1/Cmklr1/Irgm1/Tnfrsf1a/Fgr/Met/Naip2/Gbp7/Rasgrp4/Casp1/Tcf7l2/Emilin1/Stat2/Igtp/Thbs1/Ctbp2/Nod1/Znhit1/Ifng/Gbp3/Lgals9/C3/Pak1/Ifi35/Zeb2/Oasl1/Parp14/Nadk/Ctsc/Irf1/Lin28a/Nfam1/Dbi/Tmem106a/Pdia3/Irf7/Trim30d/Trim30a/Nlrx1/Lbp/Myof/Kit/Nfe2l2/Selp/Pid1/Eif2ak2/Xcl1/Tifab/P2ry1/Fgd4/Timp2/Treml4/Ly96/Gsdme/Ctsl/Draxin/Ddx60/Spp1/Rnf213/Csf1r/Ccn3/Dusp1/Oas3/Bmp2/Stat1/Trim25/Fasl/Timp1/Dab2/Fcgr2b/Gucy1a1",161
"GO:0031640","killing of cells of another organism","20/516","34/1987",4.43264379514853e-05,0.000661770987109033,0.00050368233137855,"Trem1/Ltf/Lgals3/Pglyrp1/Myd88/Trem3/Cxcl10/Ncf1/Camp/Gbp2/Gbp2b/Irgm2/Gbp7/Igtp/Ifng/Gbp3/Gzmb/Cxcl9/Hc/Fgl2",20
"GO:0141060","disruption of anatomical structure in another organism","20/516","34/1987",4.43264379514853e-05,0.000661770987109033,0.00050368233137855,"Trem1/Ltf/Lgals3/Pglyrp1/Myd88/Trem3/Cxcl10/Ncf1/Camp/Gbp2/Gbp2b/Irgm2/Gbp7/Igtp/Ifng/Gbp3/Gzmb/Cxcl9/Hc/Fgl2",20
"GO:0141061","disruption of cell in another organism","20/516","34/1987",4.43264379514853e-05,0.000661770987109033,0.00050368233137855,"Trem1/Ltf/Lgals3/Pglyrp1/Myd88/Trem3/Cxcl10/Ncf1/Camp/Gbp2/Gbp2b/Irgm2/Gbp7/Igtp/Ifng/Gbp3/Gzmb/Cxcl9/Hc/Fgl2",20
"GO:0032102","negative regulation of response to external stimulus","43/516","97/1987",4.51126279934878e-05,0.000669218538833332,0.000509350757901666,"Fpr2/Ier3/Socs3/Plaur/Ltf/Anxa2/Ccr1/Pglyrp1/Acod1/Lamp2/Irak3/Ceacam1/Trafd1/Siglece/Grn/Dhx58/Mefv/Cd44/Samhd1/Irgm2/Smpdl3b/Irgm1/Arg2/Tnfrsf1a/Aif1/Stat2/Igtp/Aph1b/Thbs1/Lgals9/Parp14/Adtrp/Trim30a/Nlrx1/Serpinb9/Metrnl/Slamf8/Ccn3/Dusp1/Oas3/Fcgr2b/Hc/Fgl2",43
"GO:0040017","positive regulation of locomotion","50/516","118/1987",4.69452778167836e-05,0.000691373481933307,0.000526213167420257,"Lcn2/Fpr2/Anxa1/Tlr4/Tlr2/Trem1/App/Pld1/C5ar1/Anxa3/Ccr1/Lgals3/Xbp1/Tirap/Mmp9/Adam8/Cd274/Jun/Glipr2/Spi1/Mmp14/Pla2g7/Gab1/Cxcl10/S100a11/Grn/Cxcr2/Icam1/Vsir/Dock5/Cmklr1/Aif1/Fgr/Met/Shtn1/Thbs1/Ifng/Lgals9/Pak1/Atp7a/Lbp/Kit/Nfe2l2/Selp/Xcl1/Myo1f/Csf1r/Bmp2/Lyve1/Dab2",50
"GO:0071396","cellular response to lipid","48/516","112/1987",4.7199821222583e-05,0.000691373481933307,0.000526213167420257,"Mmp8/Anxa1/Plscr1/Cebpb/Tlr4/Cd14/Ltf/Xbp1/Acod1/Cd274/Spi1/Myd88/Ffar2/Irak3/Fcgr4/Cxcl10/Dgat2/Cmpk2/Gbp2/Gbp2b/Il36g/Irgm2/Irgm1/Casp1/Mgst1/Igtp/Ifng/Gbp3/Pak1/Sbno2/Cxcl2/Casp7/Pdia3/Trim30d/Trim30a/Vim/Lbp/Cd68/Pid1/Cxcl9/Tifab/Gbp6/Klf9/Ly96/Spp1/Cxcl3/Stat1/Dab2",48
"GO:0035455","response to interferon-alpha","10/516","12/1987",5.08201227917355e-05,0.0007397504123872,0.000563033465666333,"Ifitm6/Plscr1/Ifitm1/Ifitm2/Ifitm3/Ifit1/Ifi204/Ifit2/Eif2ak2/Bst2",10
"GO:0002548","monocyte chemotaxis","12/516","16/1987",5.32718035645024e-05,0.000759061193756624,0.000577731147448037,"Fpr2/Anxa1/App/Ccr1/Lgals3/Pla2g7/Cxcl10/Aif1/Xcl1/Slamf8/Ccn3/Dusp1",12
"GO:0009595","detection of biotic stimulus","12/516","16/1987",5.32718035645024e-05,0.000759061193756624,0.000577731147448037,"Tlr4/Tlr2/Clec4n/Pglyrp1/Casp4/Tspo/Naip2/Nod1/Scarb1/Pak1/Lbp/Ly96",12
"GO:0042325","regulation of phosphorylation","65/516","165/1987",5.44656470659275e-05,0.000759061193756624,0.000577731147448037,"Fpr2/Samsn1/Tlr4/Slc11a1/Chi3l1/App/C5ar1/Socs3/Dusp16/Clec4n/Flot1/Plaur/Ltf/Anxa2/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/Socs1/Adam8/Jun/Irak3/Il1rn/Txn1/Bak1/Ceacam1/Gab1/Ralb/Peli2/Slfn1/Pik3r6/Itgb2l/Bst1/Camp/Icam1/Parp9/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Stat2/Igtp/Thbs1/Ifng/C3/Pak1/Zeb2/Parp14/Irf1/Adtrp/Kit/Pid1/P2ry1/Fgd4/Cdkn1a/Slamf8/Csf1r/Dusp1/Bmp2/Dab2",65
"GO:0000768","syncytium formation by plasma membrane fusion","11/516","14/1987",5.47540921215598e-05,0.000759061193756624,0.000577731147448037,"Flot1/Adam8/Ehd1/Cxcl10/Cd44/Il36g/Dock5/Casp1/Sbno2/Cxcl9/Stat1",11
"GO:0006949","syncytium formation","11/516","14/1987",5.47540921215598e-05,0.000759061193756624,0.000577731147448037,"Flot1/Adam8/Ehd1/Cxcl10/Cd44/Il36g/Dock5/Casp1/Sbno2/Cxcl9/Stat1",11
"GO:0140253","cell-cell fusion","11/516","14/1987",5.47540921215598e-05,0.000759061193756624,0.000577731147448037,"Flot1/Adam8/Ehd1/Cxcl10/Cd44/Il36g/Dock5/Casp1/Sbno2/Cxcl9/Stat1",11
"GO:0141084","inflammasome-mediated signaling pathway","11/516","14/1987",5.47540921215598e-05,0.000759061193756624,0.000577731147448037,"Tlr4/Lamp2/Myd88/Casp4/Mefv/Gbp2/Irgm2/Irgm1/Igtp/Trim30a/Eif2ak2",11
"GO:0141085","regulation of inflammasome-mediated signaling pathway","11/516","14/1987",5.47540921215598e-05,0.000759061193756624,0.000577731147448037,"Tlr4/Lamp2/Myd88/Casp4/Mefv/Gbp2/Irgm2/Irgm1/Igtp/Trim30a/Eif2ak2",11
"GO:0019220","regulation of phosphate metabolic process","70/516","181/1987",5.58895937916131e-05,0.000766148087822897,0.000583125072831691,"Fpr2/Samsn1/Tlr4/Slc11a1/Vcan/Chi3l1/App/C5ar1/Socs3/Dusp16/Clec4n/Flot1/Plaur/Ltf/Anxa2/Pirb/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/Socs1/Adam8/Jun/Irak3/Il1rn/Txn1/Bak1/Ceacam1/Gab1/Ralb/Peli2/Slfn1/Tspo/Pik3r6/Itgb2l/Bst1/Ywhab/Camp/Icam1/Parp9/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Stat2/Igtp/Thbs1/Ifng/Scarb1/C3/Pak1/Zeb2/Parp14/Irf1/Adtrp/Kit/Pid1/P2ry1/Fgd4/Cdkn1a/Slamf8/Csf1r/Dusp1/Bmp2/Dab2",70
"GO:0002764","immune response-regulating signaling pathway","56/516","137/1987",5.59232180892625e-05,0.000766148087822897,0.000583125072831691,"Fpr2/Plscr1/Cd300lf/Tlr4/Slc15a3/Cd14/Fpr1/Tlr2/App/Clec4e/C5ar1/Clec4n/Flot1/Pram1/Ltf/Lgals3/Tirap/Acod1/Lamp2/Myd88/Casp4/Ffar2/Irak3/Tlr13/Fcer1g/Ifih1/Fosl2/Bmx/Dhx58/Cyba/Mefv/Gbp2/Irgm2/Smpdl3b/Cmklr1/Irgm1/Casp1/Igtp/Nod1/Ifng/Ifi35/Oasl1/Irf1/Nfam1/Irf7/Trim30a/Nlrx1/Lbp/Kit/Eif2ak2/Themis2/Treml4/Ly96/Ddx60/Oas3/Trim25",56
"GO:0050764","regulation of phagocytosis","23/516","42/1987",5.68911099728206e-05,0.000768579549011381,0.000584975688926879,"Fpr2/Plscr1/Cd300lf/Slc11a1/Tlr2/Il15ra/Tgm2/Hck/Fcer1g/Rab31/Siglece/Fcgr1/Fcgr3/Cyba/Prtn3/Rab27a/Fgr/Ifng/Scarb1/C3/Cfp/Lbp/Fcgr2b",23
"GO:0071674","mononuclear cell migration","23/516","42/1987",5.68911099728206e-05,0.000768579549011381,0.000584975688926879,"Fpr2/Anxa1/Trem1/App/C5ar1/Ccr1/Lgals3/Adam8/Spi1/Pla2g7/Cxcl10/Icam1/Cmklr1/Aif1/Thbs1/Lgals9/Gpr15/Adtrp/Xcl1/Slamf8/Csf1r/Ccn3/Dusp1",23
"GO:0002757","immune response-activating signaling pathway","55/516","134/1987",5.70907093082735e-05,0.000768579549011381,0.000584975688926879,"Fpr2/Plscr1/Cd300lf/Tlr4/Slc15a3/Cd14/Fpr1/Tlr2/App/Clec4e/C5ar1/Clec4n/Flot1/Pram1/Ltf/Lgals3/Tirap/Acod1/Lamp2/Myd88/Casp4/Ffar2/Irak3/Tlr13/Fcer1g/Ifih1/Fosl2/Bmx/Dhx58/Cyba/Mefv/Gbp2/Irgm2/Smpdl3b/Cmklr1/Irgm1/Casp1/Igtp/Nod1/Ifng/Ifi35/Oasl1/Irf1/Nfam1/Irf7/Trim30a/Nlrx1/Lbp/Eif2ak2/Themis2/Treml4/Ly96/Ddx60/Oas3/Trim25",55
"GO:0000165","MAPK cascade","54/516","131/1987",5.81777714130392e-05,0.00077871281391361,0.000592688245974337,"Fpr2/Tlr4/Mapk13/Tlr2/Chi3l1/App/C5ar1/Dusp16/Ltbr/Ccr1/Igfbp6/Id1/Xdh/Xbp1/Tirap/Gadd45g/Adam8/Jun/Glipr2/Spi1/Myd88/Irak3/Il1rn/Tlr13/Ceacam1/Gab1/Peli2/Lmnb1/Pik3r6/Icam1/Cd44/Met/Naip2/Emilin1/Thbs1/Nod1/C3/Pak1/Zeb2/Tmem106a/Trim30d/Trim30a/Kit/Eif2ak2/Xcl1/P2ry1/Fgd4/Timp2/Gsdme/Csf1r/Dusp1/Bmp2/Dab2/Fcgr2b",54
"GO:0045824","negative regulation of innate immune response","16/516","25/1987",6.35258729247556e-05,0.000845438617381462,0.000643474105294968,"Ccr1/Acod1/Irak3/Ceacam1/Trafd1/Grn/Dhx58/Samhd1/Smpdl3b/Stat2/Lgals9/Parp14/Nlrx1/Serpinb9/Slamf8/Oas3",16
"GO:0050793","regulation of developmental process","134/516","397/1987",6.74981233163782e-05,0.000893199597749119,0.000679825596081226,"Lcn2/Ngp/Anxa1/Lrg1/Flot2/Ifitm1/Cebpb/Tlr2/Vcan/Chi3l1/Rhou/Il1rap/App/C5ar1/Il15ra/Anxa3/Socs3/Flot1/Tgm2/Ltf/Anxa2/Pirb/G6pdx/Ccr1/Lgals3/Atp11a/Id1/Xdh/Xbp1/Jdp2/Pglyrp1/Mmp9/Hck/Oas2/Man2a1/Socs1/Adam8/Klf5/Jun/Fam20c/Glipr2/Spi1/Itgam/Ccr5/Mmp14/Pgk1/Sap30/Ceacam1/Sgms2/Gab1/Ehd1/Cxcl10/Nupr1/Emilin2/Fndc3b/Cdc42ep2/Cyfip1/Reck/Tspo/Fosl2/Plac8/Hlx/Ctnnbip1/Hopx/Pik3r6/Itgb2l/Grn/Cxcr2/Noct/Camp/Icam1/Vsir/Fmnl2/Cd44/Id2/Il36g/Pilrb1/Irgm2/Mitf/Tacstd2/Cmklr1/Irgm1/Tnfrsf1a/Fgr/Met/Col5a1/Tcf7l2/Emilin1/Cybb/Stat2/Shtn1/Igtp/Ifi204/Thbs1/Znhit1/Ifng/Lgals9/C3/Zfhx3/Pak1/Mafb/Zeb2/Usp2/Ctsc/Irf1/Lin28a/Nfam1/Pnp/Prom1/Vim/Atf5/Kit/Nfe2l2/Msr1/Eif2ak2/Cxcl9/Tifab/P2ry1/Fgd4/Timp2/Draxin/Cdkn1a/Metrnl/Mov10/Slamf8/Csf1r/Ccn3/Bmp2/Stat1/Fasl/Mgp/Dab2/Hc/Fgl2",134
"GO:0002683","negative regulation of immune system process","56/516","138/1987",7.14755424462131e-05,0.000940488917272488,0.00071581809978842,"Anxa1/Olfm4/Samsn1/Cd300lf/Cebpb/Pirb/Ccr1/Lgals3/Pglyrp1/Acod1/Lamp2/Socs1/Cd274/Spi1/Irak3/Fcer1g/Ceacam1/Milr1/Slfn1/Trafd1/Hlx/Grn/Dhx58/Vsir/Mefv/Cd44/Samhd1/Id2/Pilrb1/Irgm2/Smpdl3b/Irgm1/Arg2/Fgr/Emilin1/Stat2/Igtp/Thbs1/Ifng/Lgals9/Mafb/Parp14/Irf1/Adtrp/Trim30a/Nlrx1/Cd68/Serpinb9/Slamf8/Ccn3/Dusp1/Oas3/Bst2/Fcgr2b/Hc/Fgl2",56
"GO:0002444","myeloid leukocyte mediated immunity","18/516","30/1987",7.53958517683517e-05,0.000986499656002758,0.000750837459360758,"Cd177/Trem1/Anxa3/Pram1/Spi1/Myd88/Itgam/Trem3/Fcer1g/Milr1/Ncf1/Fcgr1/Itgb2l/Fcgr3/Fgr/C3/Kit/Myo1f",18
"GO:0042832","defense response to protozoan","14/516","21/1987",9.75350985205738e-05,0.00126904605840456,0.000965887126778279,"Slc11a1/Bcl3/Myd88/Gbp2/Gbp2b/Irgm2/Gbp7/Igtp/Batf2/Ifng/Gbp3/Gbp6/Iigp1/Gbp8",14
"GO:0006887","exocytosis","27/516","54/1987",0.00010702710157769,0.00138481177541356,0.00105399788922123,"Anxa1/Cd177/Scamp1/Anxa3/Pram1/Anxa2/Ccr1/Hck/Spi1/Itgam/Fcer1g/Fcgr4/Milr1/Ralb/Rab31/Itgb2l/Rab3d/Rab27a/Fgr/Ctbp2/Lgals9/Pak1/Tnfaip2/Kit/P2ry1/Myo1f/Rab27b",27
"GO:0002252","immune effector process","73/516","194/1987",0.000110718521906877,0.00142465987580728,0.00108432678622379,"Anxa1/Cd177/Cebpb/Csf2rb/Tlr4/Slc11a1/Csf2rb2/Tlr2/Trem1/App/Clec4e/Anxa3/Pram1/Pirb/Lgals3/Xbp1/Tirap/Gadd45g/Il18rap/Pglyrp1/Bcl3/Spi1/Myd88/Casp4/Ffar2/Itgam/Irak3/Trem3/Fcer1g/Fcgr4/Ceacam1/Milr1/Ncf1/Fosl2/Hlx/Fcgr1/Pik3r6/Itgb2l/Grn/Fcgr3/Dhx58/Icam1/Vsir/Rab27a/Fgr/Casp1/Nod1/Ifng/Lgals9/C3/Ifi35/Sbno2/Cfp/Gzmb/Ctsc/Irf1/Pnp/Atp7a/Cfb/Irf7/Nlrx1/Lbp/Kit/Xcl1/Serpinb9/Myo1f/Treml4/Ddx60/Slamf8/Bst2/Fcgr2b/Hc/Fgl2",73
"GO:0051247","positive regulation of protein metabolic process","76/516","204/1987",0.000115973026657201,0.00148407241255287,0.00112954642504758,"Fpr2/S100a9/Ier3/Tlr4/Slc11a1/Chi3l1/S100a8/App/Pld1/Clec4n/Flot1/Plaur/Ltf/Anxa2/Pirb/Xdh/Xbp1/Tirap/Mmp9/Socs1/Adam8/Bcl3/Fbxl5/Mmp14/Il1rn/Txn1/Bak1/Ceacam1/Gab1/Spon1/Nupr1/Ralb/Peli2/Pik3r6/Grn/Camp/Icam1/Vsir/Parp9/Mefv/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Met/Casp1/Tcf7l2/Igtp/Aph1b/Thbs1/Nod1/Ifng/C3/Pak1/Zeb2/Parp14/Ctsc/Lin28a/Adtrp/Trim30a/Vim/Kit/P2ry1/Fgd4/Hspa1b/Ctsl/Cdkn1a/Psme2/Csf1r/Gsap/Bmp2/Stat1/Fasl/Soat1/Dab2",76
"GO:0035239","tube morphogenesis","60/516","153/1987",0.000126777489375696,0.00161346870358467,0.00122803159107663,"Lcn2/Ngp/Anxa1/Lrg1/Prok2/Chi3l1/C5ar1/Anxa3/Tgm2/Anxa2/Lgals3/Id1/Xdh/Xbp1/Mmp9/Adam8/Klf5/Jun/Spi1/Mmp14/Pgk1/Bak1/Ceacam1/Gab1/Cxcl10/Emilin2/Reck/Cemip2/Hlx/Ctnnbip1/Pik3r6/Itgb2l/Grn/Cxcr2/Camp/Cd44/Id2/Tacstd2/Tnfrsf1a/Met/Tcf7l2/Emilin1/Cybb/Thbs1/C3/Slc31a1/Pak1/Tnfaip2/Zeb2/Gpr15/Adtrp/Nfe2l2/Mmp19/Rnf213/Ccn3/Bmp2/Stat1/Fasl/Mgp/Hc",60
"GO:0009653","anatomical structure morphogenesis","118/516","346/1987",0.000129239954633017,0.00163586877358857,0.0012450805698055,"Lcn2/Ngp/Anxa1/Lrg1/Prok2/Ifitm1/Crispld2/Cebpb/Tlr2/Chi3l1/Rhou/App/C5ar1/Anxa3/Socs3/Flot1/Tgm2/Ltf/Anxa2/Lgals3/Id1/Xdh/Xbp1/Mmp9/Hck/Snx10/Man2a1/Adam8/Klf5/Jun/Fam20c/Bcl3/Spi1/Ccr5/Mmp14/Il1rn/Pgk1/Bak1/Ceacam1/Tgm1/B4galt6/Gab1/Ehd1/Cxcl10/Emilin2/Cdc42ep2/Cyfip1/Reck/Cemip2/Fosl2/Hlx/Ctnnbip1/Hopx/Pik3r6/Itgb2l/Grn/Cxcr2/Camp/Icam1/Fmnl2/Megf9/Cd44/Id2/Il36g/Dock5/Irgm2/Tacstd2/Lims1/Irgm1/Tnfrsf1a/Fgr/Met/Ugt8a/Col5a1/Casp1/Tcf7l2/Emilin1/Cybb/Stat2/Shtn1/Igtp/Thbs1/Ifng/C3/Slc31a1/Pak1/Tnfaip2/Mafb/Zeb2/Sbno2/Gpr15/Prom1/Atp7a/Adtrp/Vim/Kit/Nfe2l2/Pid1/Cxcl9/Tifab/Clic5/P2ry1/Fgd4/Mmp19/Ctsl/Draxin/Mov10/Rnf213/Csf1r/Ccn3/Lifr/Dusp1/Bmp2/Stat1/Fasl/Mgp/Dab2/Hc",118
"GO:0030198","extracellular matrix organization","20/516","36/1987",0.000134857120355277,0.00166181075824043,0.00126482534490831,"Mmp8/Crispld2/App/Flot1/Anxa2/Lgals3/Mmp9/Tgfbi/Bcl3/Adamtsl4/Mmp14/Fscn1/Reck/Tnfrsf1a/Col5a1/Emilin1/Atp7a/Adtrp/Mmp19/Bmp2",20
"GO:0043062","extracellular structure organization","20/516","36/1987",0.000134857120355277,0.00166181075824043,0.00126482534490831,"Mmp8/Crispld2/App/Flot1/Anxa2/Lgals3/Mmp9/Tgfbi/Bcl3/Adamtsl4/Mmp14/Fscn1/Reck/Tnfrsf1a/Col5a1/Emilin1/Atp7a/Adtrp/Mmp19/Bmp2",20
"GO:0045229","external encapsulating structure organization","20/516","36/1987",0.000134857120355277,0.00166181075824043,0.00126482534490831,"Mmp8/Crispld2/App/Flot1/Anxa2/Lgals3/Mmp9/Tgfbi/Bcl3/Adamtsl4/Mmp14/Fscn1/Reck/Tnfrsf1a/Col5a1/Emilin1/Atp7a/Adtrp/Mmp19/Bmp2",20
"GO:0050728","negative regulation of inflammatory response","20/516","36/1987",0.000134857120355277,0.00166181075824043,0.00126482534490831,"Fpr2/Ier3/Socs3/Pglyrp1/Acod1/Siglece/Grn/Mefv/Cd44/Irgm2/Smpdl3b/Irgm1/Tnfrsf1a/Igtp/Lgals9/Nlrx1/Metrnl/Slamf8/Ccn3/Fcgr2b",20
"GO:1903900","regulation of viral life cycle","20/516","36/1987",0.000134857120355277,0.00166181075824043,0.00126482534490831,"Ifitm6/Plscr1/Ifitm1/Ifitm2/Ltf/Oas2/N4bp1/Ifih1/Ifitm3/Gbp7/Oasl2/Gbp3/Oasl1/Slpi/Trim30d/Trim30a/Eif2ak2/Oas3/Trim25/Bst2",20
"GO:0032874","positive regulation of stress-activated MAPK cascade","18/516","31/1987",0.000137005186743373,0.00167060251269799,0.00127151686126117,"Tlr4/App/Ltbr/Igfbp6/Xdh/Tirap/Gadd45g/Spi1/Myd88/Lmnb1/Met/Naip2/Nod1/Eif2ak2/Fgd4/Bmp2/Dab2/Fcgr2b",18
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","18/516","31/1987",0.000137005186743373,0.00167060251269799,0.00127151686126117,"Tlr4/App/Ltbr/Igfbp6/Xdh/Tirap/Gadd45g/Spi1/Myd88/Lmnb1/Met/Naip2/Nod1/Eif2ak2/Fgd4/Bmp2/Dab2/Fcgr2b",18
"GO:0044093","positive regulation of molecular function","83/516","228/1987",0.00013926648697162,0.0016893315008172,0.00128577173278623,"Plscr1/S100a9/Flot2/Tlr4/Slc11a1/Tlr2/Chi3l1/Il1rap/S100a8/App/Anxa3/Flot1/Plaur/Ltf/Anxa2/Tbc1d2/Xdh/Tbc1d8/Tirap/Il18rap/Snx18/Mmp9/Socs1/Adam8/Myd88/Itgam/Irak3/Il1rn/Txn1/Bak1/Ceacam1/Gab1/Spon1/Ralb/Pik3r6/Itgb2l/Ywhab/Grn/Icam1/Cyba/Vsir/Parp9/Mefv/Prtn3/Irgm2/Lims1/Irgm1/Fgr/Met/Agap1/Rasgrp4/Casp1/Tcf7l2/Igtp/Aph1b/Thbs1/Ctbp2/Nod1/Ifng/Scarb1/Lgals9/Pak1/Zeb2/Nfam1/Dbi/Atp7a/Trim30d/Trim30a/Dtx3l/Kit/Eif2ak2/Xcl1/Fgd4/Timp2/Ctsl/Cdkn1a/Psme2/Csf1r/Bmp2/Stat1/Trim25/Fasl/Fcgr2b",83
"GO:0046903","secretion","55/516","138/1987",0.000149386334527045,0.0018026983062875,0.00137205665308723,"Anxa1/Cd177/Gpr27/S100a9/Scamp1/Tlr4/Tlr2/S100a8/Anxa3/Pram1/Tgm2/Anxa2/Ccr1/Lgals3/Xdh/Xbp1/Hck/Oas2/Snx10/Spi1/Ffar2/Itgam/Il1rn/Fcer1g/Fcgr4/Milr1/Ralb/Rab31/Tspo/Fosl2/Itgb2l/Fcgr3/Rab3d/Cyba/Rab27a/Tnfrsf1a/Fgr/Ppt1/Tcf7l2/Ctbp2/Ifng/Lgals9/Pak1/Tnfaip2/Nadk/Adtrp/Kit/Tifab/P2ry1/Myo1f/Spp1/Ccn3/Rab27b/Bmp2/Dab2",55
"GO:0002446","neutrophil mediated immunity","11/516","15/1987",0.000157481898446459,0.0018840207480063,0.00143395219978875,"Cd177/Trem1/Anxa3/Pram1/Spi1/Myd88/Itgam/Trem3/Ncf1/Itgb2l/Myo1f",11
